date,team.name,team.ID,opponent.name,opponent.ID,team.score,opponent.score,game.location,no.overtime
2/11/2018,Oregon St. Beavers,528,@ Washington,756,63,61,NA,NA
2/16/2018,Oregon St. Beavers,528,UCLA,110,95,57,NA,NA
2/18/2018,Oregon St. Beavers,528,Southern California,657,67,64,NA,NA
2/23/2018,Oregon St. Beavers,528,@ Arizona,29,69,63,NA,NA
2/25/2018,Oregon St. Beavers,528,@ Arizona St.,28,65,40,NA,NA
3/2/2018,Oregon St. Beavers,528,"Arizona St. <br/>@ Seattle, Wash. - KeyArena",28,64,60,NA,NA
3/16/2018,Oregon St. Beavers,528,"Western Ky. <br/>@ Knoxville, Tenn. (Thompson-Boling Arena)",772,51,57,NA,NA
3/18/2018,Oregon St. Beavers,528,@ Tennessee,694,82,58,NA,NA
3/23/2018,Oregon St. Beavers,528,"Baylor <br/>@ Rupp Arena, Lexington, Ky.",51,66,59,NA,NA
3/25/2018,Oregon St. Beavers,528,"Louisville <br/>@ Rupp Arena, Lexington, Ky.",367,72,67,NA,NA
11/10/2017,Oregon Ducks,529,CSUN,101,43,76,NA,NA
11/12/2017,Oregon Ducks,529,Drake,189,91,43,NA,NA
11/16/2017,Oregon Ducks,529,@ Texas A&M,697,110,77,NA,NA
11/19/2017,Oregon Ducks,529,@ Louisville,367,83,68,NA,NA
11/21/2017,Oregon Ducks,529,Eastern Wash.,207,61,74,NA,NA
11/25/2017,Oregon Ducks,529,Oklahoma,522,81,40,NA,NA
11/28/2017,Oregon Ducks,529,Hampton,270,92,74,NA,NA
12/2/2017,Oregon Ducks,529,Weber St.,758,87,45,NA,NA
12/9/2017,Oregon Ducks,529,Southern Utah,667,114,87,NA,NA
12/13/2017,Oregon Ducks,529,@ Mississippi St.,430,98,38,NA,NA
12/17/2017,Oregon Ducks,529,Ole Miss,433,79,90,NA,NA
12/21/2017,Oregon Ducks,529,"Texas A&M <br/>@ Las Vegas, Nev. (Cox Pavilion)",697,90,46,NA,NA
12/22/2017,Oregon Ducks,529,"Hawaii <br/>@ Las Vegas, Nev. (Cox Pavilion)",277,84,62,NA,NA
12/29/2017,Oregon Ducks,529,Washington St.,754,85,44,NA,NA
12/31/2017,Oregon Ducks,529,Washington,756,89,56,NA,NA
1/5/2018,Oregon Ducks,529,@ Southern California,657,94,83,NA,NA
1/7/2018,Oregon Ducks,529,@ UCLA,110,70,66,NA,NA
1/12/2018,Oregon Ducks,529,Arizona,29,70,61,NA,NA
1/14/2018,Oregon Ducks,529,Arizona St.,28,62,44,NA,NA
1/19/2018,Oregon Ducks,529,@ Oregon St.,528,74,64,NA,NA
1/21/2018,Oregon Ducks,529,Oregon St.,528,79,85,NA,NA
1/26/2018,Oregon Ducks,529,@ Colorado,157,75,63,NA,NA
1/28/2018,Oregon Ducks,529,@ Utah,732,74,55,NA,NA
2/2/2018,Oregon Ducks,529,California,107,84,68,NA,NA
2/4/2018,Oregon Ducks,529,Stanford,674,91,54,NA,NA
2/9/2018,Oregon Ducks,529,@ Washington,756,65,78,NA,NA
2/11/2018,Oregon Ducks,529,@ Washington St.,754,76,63,NA,NA
2/16/2018,Oregon Ducks,529,Southern California,657,90,79,NA,NA
2/19/2018,Oregon Ducks,529,UCLA,110,80,74,NA,NA
2/23/2018,Oregon Ducks,529,@ Arizona St.,28,101,94,NA,NA
2/25/2018,Oregon Ducks,529,@ Arizona,29,57,44,NA,NA
3/2/2018,Oregon Ducks,529,"Colorado <br/>@ Seattle, Wash. - KeyArena",157,74,61,NA,NA
3/3/2018,Oregon Ducks,529,"UCLA <br/>@ Seattle, Wash. (KeyArena)",110,84,47,NA,NA
3/4/2018,Oregon Ducks,529,"Stanford <br/>@ Seattle, Wash. - KeyArena",674,65,62,NA,NA
3/16/2018,Oregon Ducks,529,Seattle U,1356,77,57,NA,NA
3/18/2018,Oregon Ducks,529,Minnesota,428,88,45,NA,NA
3/24/2018,Oregon Ducks,529,"Central Mich. <br/>@ Spokane Arena - Spokane, Washington",129,101,73,NA,NA
3/26/2018,Oregon Ducks,529,"Notre Dame <br/>@ Spokane, Arena - Spokane, Washington",513,83,69,NA,NA
11/13/2017,Pacific Tigers,534,Cal St. Fullerton,97,74,84,NA,NA
11/20/2017,Pacific Tigers,534,UC Davis,108,123,59,NA,NA
11/24/2017,Pacific Tigers,534,San Jose St.,630,58,90,NA,NA
11/25/2017,Pacific Tigers,534,Brown,80,106,97,NA,NA
11/30/2017,Pacific Tigers,534,Lamar University,346,57,74,NA,NA
12/3/2017,Pacific Tigers,534,@ Northern Colo.,502,80,75,NA,NA
12/7/2017,Pacific Tigers,534,@ Fresno St.,96,55,80,NA,NA
12/10/2017,Pacific Tigers,534,California,107,70,81,NA,NA
12/17/2017,Pacific Tigers,534,@ Seattle U,1356,85,92,NA,NA
12/20/2017,Pacific Tigers,534,UCF,128,85,73,NA,NA
12/28/2017,Pacific Tigers,534,Gonzaga,260,78,74,NA,NA
12/30/2017,Pacific Tigers,534,@ Loyola Marymount,370,72,99,NA,NA
1/4/2018,Pacific Tigers,534,Saint Mary's (CA),610,60,75,NA,NA
1/6/2018,Pacific Tigers,534,@ BYU,77,69,70,NA,NA
1/11/2018,Pacific Tigers,534,@ San Diego,627,65,77,NA,NA
1/13/2018,Pacific Tigers,534,Portland,551,81,68,NA,NA
1/18/2018,Pacific Tigers,534,@ Pepperdine,541,91,55,NA,NA
1/20/2018,Pacific Tigers,534,@ Saint Mary's (CA),610,85,77,NA,NA
1/25/2018,Pacific Tigers,534,San Francisco,629,88,96,NA,NA
1/27/2018,Pacific Tigers,534,BYU,77,71,81,NA,NA
2/1/2018,Pacific Tigers,534,Santa Clara,631,83,76,NA,NA
2/3/2018,Pacific Tigers,534,Pepperdine,541,55,37,NA,NA
2/8/2018,Pacific Tigers,534,@ Gonzaga,260,84,73,NA,NA
2/10/2018,Pacific Tigers,534,@ Portland,551,66,90,NA,NA
2/15/2018,Pacific Tigers,534,San Diego,627,67,89,NA,NA
2/17/2018,Pacific Tigers,534,@ Santa Clara,631,62,60,NA,NA
2/22/2018,Pacific Tigers,534,@ San Francisco,629,55,57,NA,NA
2/24/2018,Pacific Tigers,534,Loyola Marymount,370,78,80,NA,NA
3/1/2018,Pacific Tigers,534,"Portland <br/>@ Orleans Arena (Las Vegas, Nev.)",551,77,79,NA,NA
3/2/2018,Pacific Tigers,534,"Saint Mary's (CA) <br/>@ ORLEANS ARENA (LAS VEGAS, NV)",610,85,60,NA,NA
3/5/2018,Pacific Tigers,534,"San Diego <br/>@ ORLEANS ARENA (LAS VEGAS, NV)",627,77,73,NA,NA
11/10/2017,UTRGV Vaqueros,536,"Concordia (TX) <br/>@ Corpus Christi, Texas",24400,56,66,NA,NA
11/11/2017,UTRGV Vaqueros,536,"Trinity (TX) <br/>@ Corpus Christi, Texas",715,67,49,NA,NA
11/14/2017,UTRGV Vaqueros,536,A&M-Corpus Christi,26172,62,57,NA,NA
11/17/2017,UTRGV Vaqueros,536,@ Oklahoma St.,521,56,53,NA,NA
11/21/2017,UTRGV Vaqueros,536,Texas Lutheran,1400,38,80,NA,NA
11/25/2017,UTRGV Vaqueros,536,Florida A&M,228,78,43,NA,NA
11/26/2017,UTRGV Vaqueros,536,Prairie View,553,51,38,NA,NA
11/29/2017,UTRGV Vaqueros,536,@ A&M-Corpus Christi,26172,78,62,NA,NA
12/1/2017,UTRGV Vaqueros,536,Massachusetts,400,41,71,NA,NA
12/2/2017,UTRGV Vaqueros,536,UTSA,706,67,59,NA,NA
12/5/2017,UTRGV Vaqueros,536,@ North Dakota St.,493,70,58,NA,NA
12/6/2017,UTRGV Vaqueros,536,@ Wisconsin,796,82,79,NA,NA
12/17/2017,UTRGV Vaqueros,536,@ Texas Tech,700,54,82,NA,NA
12/19/2017,UTRGV Vaqueros,536,Canisius,116,64,80,NA,NA
12/20/2017,UTRGV Vaqueros,536,Southern California,657,63,46,NA,NA
1/6/2018,UTRGV Vaqueros,536,UMKC,2707,64,71,NA,NA
1/11/2018,UTRGV Vaqueros,536,CSU Bakersfield,94,52,54,NA,NA
1/13/2018,UTRGV Vaqueros,536,Grand Canyon,1104,64,67,NA,NA
1/18/2018,UTRGV Vaqueros,536,@ Utah Valley,30024,59,65,NA,NA
1/20/2018,UTRGV Vaqueros,536,@ Seattle U,1356,60,69,NA,NA
1/27/2018,UTRGV Vaqueros,536,Chicago St.,136,56,64,NA,NA
2/3/2018,UTRGV Vaqueros,536,New Mexico St.,472,81,44,NA,NA
2/8/2018,UTRGV Vaqueros,536,@ Grand Canyon,1104,77,79,NA,NA
2/10/2018,UTRGV Vaqueros,536,@ CSU Bakersfield,94,58,59,NA,NA
2/15/2018,UTRGV Vaqueros,536,Seattle U,1356,30,71,NA,NA
2/17/2018,UTRGV Vaqueros,536,Utah Valley,30024,69,67,NA,NA
2/22/2018,UTRGV Vaqueros,536,@ UMKC,2707,71,64,NA,NA
2/24/2018,UTRGV Vaqueros,536,@ Chicago St.,136,59,79,NA,NA
3/3/2018,UTRGV Vaqueros,536,@ New Mexico St.,472,69,62,NA,NA
3/7/2018,UTRGV Vaqueros,536,"CSU Bakersfield <br/>@ Las Vegas, Nev. (Orleans Arena)",94,56,72,NA,NA
11/10/2017,Penn St. Nittany Lions,539,Siena,639,59,70,NA,NA
11/12/2017,Penn St. Nittany Lions,539,Drexel,191,86,72,NA,NA
11/15/2017,Penn St. Nittany Lions,539,@ Marshall,388,84,70,NA,NA
11/18/2017,Penn St. Nittany Lions,539,@ Providence,556,80,65,NA,NA
11/20/2017,Penn St. Nittany Lions,539,Central Conn. St.,127,60,51,NA,NA
11/24/2017,Penn St. Nittany Lions,539,"Louisiana Tech <br/>@ Las Vegas, Nev.",366,83,66,NA,NA
11/25/2017,Penn St. Nittany Lions,539,"Kansas St. <br/>@ Las Vegas, Nev.",327,59,71,NA,NA
11/30/2017,Penn St. Nittany Lions,539,Wake Forest,749,65,70,NA,NA
12/3/2017,Penn St. Nittany Lions,539,Manhattan,381,68,58,NA,NA
12/6/2017,Penn St. Nittany Lions,539,Fordham,236,78,46,NA,NA
12/9/2017,Penn St. Nittany Lions,539,@ St. Bonaventure,596,65,60,NA,NA
12/17/2017,Penn St. Nittany Lions,539,@ Pittsburgh,545,62,65,NA,NA
12/20/2017,Penn St. Nittany Lions,539,@ American,23,59,48,NA,NA
12/28/2017,Penn St. Nittany Lions,539,@ Michigan,418,66,75,NA,NA
12/31/2017,Penn St. Nittany Lions,539,Maryland,392,69,89,NA,NA
1/3/2018,Penn St. Nittany Lions,539,Indiana,306,65,69,NA,NA
1/6/2018,Penn St. Nittany Lions,539,@ Rutgers,587,77,74,NA,NA
1/10/2018,Penn St. Nittany Lions,539,Minnesota,428,65,70,NA,NA
1/14/2018,Penn St. Nittany Lions,539,@ Wisconsin,796,71,91,NA,NA
1/18/2018,Penn St. Nittany Lions,539,Rutgers,587,69,62,NA,NA
1/23/2018,Penn St. Nittany Lions,539,Illinois,301,70,67,NA,NA
1/28/2018,Penn St. Nittany Lions,539,@ Purdue,559,68,59,NA,NA
1/31/2018,Penn St. Nittany Lions,539,@ Ohio St.,518,73,88,NA,NA
2/4/2018,Penn St. Nittany Lions,539,Michigan St.,416,64,94,NA,NA
2/8/2018,Penn St. Nittany Lions,539,@ Iowa,312,74,59,NA,NA
2/11/2018,Penn St. Nittany Lions,539,@ Minnesota,428,76,80,NA,NA
2/14/2018,Penn St. Nittany Lions,539,Northwestern,509,68,101,NA,NA
2/22/2018,Penn St. Nittany Lions,539,@ Nebraska,463,67,59,NA,NA
2/25/2018,Penn St. Nittany Lions,539,Ohio St.,518,51,59,NA,NA
2/28/2018,Penn St. Nittany Lions,539,"Illinois <br/>@ Indianapolis, Ind.",301,64,89,NA,NA
3/1/2018,Penn St. Nittany Lions,539,"Michigan <br/>@ Bankers Life Fieldhouse-Indianapolis, IN",418,83,57,NA,NA
3/15/2018,Penn St. Nittany Lions,539,Radford,563,48,77,NA,NA
11/15/2017,Penn Quakers,540,@ Binghamton,62,62,63,NA,NA
11/18/2017,Penn Quakers,540,Lafayette,342,72,77,NA,NA
11/23/2017,Penn Quakers,540,Georgia Tech <br/>@ Bimini Bahamas,255,55,42,NA,NA
11/24/2017,Penn Quakers,540,Missouri St. <br/>@ Bimini Bahamas,669,55,69,NA,NA
11/29/2017,Penn Quakers,540,@ La Salle,340,65,60,NA,NA
12/9/2017,Penn Quakers,540,Notre Dame,513,59,66,NA,NA
12/11/2017,Penn Quakers,540,@ Saint Joseph's,606,54,66,NA,NA
12/22/2017,Penn Quakers,540,Rhode Island,572,57,50,NA,NA
12/28/2017,Penn Quakers,540,"VCU <br/>@ Newark, NJ - Wellness and Events Center",740,84,66,NA,NA
12/29/2017,Penn Quakers,540,@ NJIT,471,82,52,NA,NA
1/6/2018,Penn Quakers,540,Princeton,554,77,38,NA,NA
1/12/2018,Penn Quakers,540,Cornell,167,55,70,NA,NA
1/13/2018,Penn Quakers,540,Columbia,158,68,48,NA,NA
1/17/2018,Penn Quakers,540,@ Villanova,739,70,51,NA,NA
1/24/2018,Penn Quakers,540,@ Temple,690,79,77,NA,NA
1/28/2018,Penn Quakers,540,Gwynedd Mercy,12399,74,59,NA,NA
2/2/2018,Penn Quakers,540,@ Brown,80,89,25,NA,NA
2/3/2018,Penn Quakers,540,@ Yale,813,88,55,NA,NA
2/9/2018,Penn Quakers,540,Dartmouth,172,69,54,NA,NA
2/10/2018,Penn Quakers,540,Harvard,275,65,47,NA,NA
2/13/2018,Penn Quakers,540,@ Princeton,554,69,49,NA,NA
2/16/2018,Penn Quakers,540,@ Columbia,158,40,60,NA,NA
2/17/2018,Penn Quakers,540,@ Cornell,167,75,39,NA,NA
2/23/2018,Penn Quakers,540,@ Harvard,275,53,39,NA,NA
2/24/2018,Penn Quakers,540,@ Dartmouth,172,52,55,NA,NA
3/2/2018,Penn Quakers,540,Yale,813,79,50,NA,NA
3/3/2018,Penn Quakers,540,Brown,80,64,52,NA,NA
3/10/2018,Penn Quakers,540,Harvard,275,67,56,NA,NA
3/11/2018,Penn Quakers,540,@ Princeton,554,57,52,NA,NA
3/16/2018,Penn Quakers,540,Albany (NY),14,34,63,NA,NA
3/19/2018,Penn Quakers,540,@ St. John's (NY),603,76,61,NA,NA
11/10/2017,Pepperdine Waves,541,@ Long Beach St.,99,48,53,NA,NA
11/12/2017,Pepperdine Waves,541,@ UC Davis,108,83,71,NA,NA
11/15/2017,Pepperdine Waves,541,@ Nevada,466,64,69,NA,NA
11/19/2017,Pepperdine Waves,541,Seattle U,1356,77,72,NA,NA
11/21/2017,Pepperdine Waves,541,Idaho St.,294,62,65,NA,NA
11/30/2017,Pepperdine Waves,541,@ UC Irvine,109,80,74,NA,NA
12/2/2017,Pepperdine Waves,541,Utah Valley,30024,74,75,NA,NA
12/5/2017,Pepperdine Waves,541,@ Utah,732,71,44,NA,NA
12/7/2017,Pepperdine Waves,541,@ Weber St.,758,65,89,NA,NA
12/17/2017,Pepperdine Waves,541,New Mexico St.,472,61,71,NA,NA
12/28/2017,Pepperdine Waves,541,Santa Clara,631,64,86,NA,NA
12/30/2017,Pepperdine Waves,541,San Diego,627,56,55,NA,NA
1/4/2018,Pepperdine Waves,541,@ Gonzaga,260,66,62,NA,NA
1/6/2018,Pepperdine Waves,541,@ San Francisco,629,51,73,NA,NA
1/11/2018,Pepperdine Waves,541,BYU,77,67,68,NA,NA
1/13/2018,Pepperdine Waves,541,@ Saint Mary's (CA),610,67,73,NA,NA
1/18/2018,Pepperdine Waves,541,Pacific,534,62,75,NA,NA
1/20/2018,Pepperdine Waves,541,San Francisco,629,77,85,NA,NA
1/25/2018,Pepperdine Waves,541,@ Loyola Marymount,370,95,92,NA,NA
1/27/2018,Pepperdine Waves,541,@ Santa Clara,631,60,75,NA,NA
2/1/2018,Pepperdine Waves,541,Portland,551,50,54,NA,NA
2/3/2018,Pepperdine Waves,541,@ Pacific,534,83,79,NA,NA
2/8/2018,Pepperdine Waves,541,@ San Diego,627,73,84,NA,NA
2/10/2018,Pepperdine Waves,541,Loyola Marymount,370,53,79,NA,NA
2/15/2018,Pepperdine Waves,541,@ BYU,77,85,74,NA,NA
2/17/2018,Pepperdine Waves,541,Gonzaga,260,43,78,NA,NA
2/22/2018,Pepperdine Waves,541,Saint Mary's (CA),610,48,67,NA,NA
2/24/2018,Pepperdine Waves,541,@ Portland,551,75,82,NA,NA
3/1/2018,Pepperdine Waves,541,"Santa Clara <br/>@ Las Vegas, Nev. (Orleans Arena)",631,58,82,NA,NA
3/2/2018,Pepperdine Waves,541,"Gonzaga <br/>@ ORLEANS ARENA (LAS VEGAS, NV)",260,74,63,NA,NA
11/10/2017,Pittsburgh Panthers,545,Youngstown St.,817,70,81,NA,NA
11/13/2017,Pittsburgh Panthers,545,Cornell,167,66,58,NA,NA
11/16/2017,Pittsburgh Panthers,545,Duquesne,194,51,39,NA,NA
11/19/2017,Pittsburgh Panthers,545,Towson,711,53,66,NA,NA
11/21/2017,Pittsburgh Panthers,545,@ Cincinnati,140,81,63,NA,NA
11/25/2017,Pittsburgh Panthers,545,Arkansas St.,30,66,46,NA,NA
11/29/2017,Pittsburgh Panthers,545,Wisconsin,796,87,47,NA,NA
12/3/2017,Pittsburgh Panthers,545,@ Fordham,236,57,58,NA,NA
12/7/2017,Pittsburgh Panthers,545,@ West Virginia,768,55,58,NA,NA
12/9/2017,Pittsburgh Panthers,545,UNCW,460,52,73,NA,NA
12/17/2017,Pittsburgh Panthers,545,Penn St.,539,74,55,NA,NA
12/20/2017,Pittsburgh Panthers,545,Bucknell,83,48,59,NA,NA
12/28/2017,Pittsburgh Panthers,545,@ Virginia,746,57,39,NA,NA
12/31/2017,Pittsburgh Panthers,545,Chicago St.,136,50,62,NA,NA
1/4/2018,Pittsburgh Panthers,545,Wake Forest,749,87,49,NA,NA
1/7/2018,Pittsburgh Panthers,545,@ North Carolina,457,49,58,NA,NA
1/11/2018,Pittsburgh Panthers,545,@ Virginia Tech,742,67,68,NA,NA
1/14/2018,Pittsburgh Panthers,545,Georgia Tech,255,66,89,NA,NA
1/18/2018,Pittsburgh Panthers,545,Louisville,367,68,62,NA,NA
1/21/2018,Pittsburgh Panthers,545,@ Syracuse,688,51,77,NA,NA
1/25/2018,Pittsburgh Panthers,545,Notre Dame,513,52,70,NA,NA
1/28/2018,Pittsburgh Panthers,545,Duke,193,53,87,NA,NA
2/1/2018,Pittsburgh Panthers,545,@ Clemson,147,46,58,NA,NA
2/4/2018,Pittsburgh Panthers,545,Florida St.,234,58,42,NA,NA
2/11/2018,Pittsburgh Panthers,545,@ Boston College,67,59,66,NA,NA
2/15/2018,Pittsburgh Panthers,545,@ Miami (FL),415,61,72,NA,NA
2/19/2018,Pittsburgh Panthers,545,Syracuse,688,58,82,NA,NA
2/22/2018,Pittsburgh Panthers,545,NC State,490,53,62,NA,NA
2/25/2018,Pittsburgh Panthers,545,@ Louisville,367,66,77,NA,NA
2/28/2018,Pittsburgh Panthers,545,"Wake Forest <br/>@ the Greensboro Coliseum - Greensboro, NC",749,49,81,NA,NA
11/10/2017,Portland St. Vikings,550,@ UNLV,465,38,72,NA,NA
11/12/2017,Portland St. Vikings,550,@ Nevada,466,80,88,NA,NA
11/17/2017,Portland St. Vikings,550,@ UC Davis,108,55,67,NA,NA
11/19/2017,Portland St. Vikings,550,@ San Jose St.,630,67,79,NA,NA
11/22/2017,Portland St. Vikings,550,@ Seattle U,1356,90,78,NA,NA
11/28/2017,Portland St. Vikings,550,@ Portland,551,95,32,NA,NA
12/2/2017,Portland St. Vikings,550,@ Gonzaga,260,77,71,NA,NA
12/16/2017,Portland St. Vikings,550,@ UC Irvine,109,63,60,NA,NA
12/19/2017,Portland St. Vikings,550,Ole Miss,433,82,72,NA,NA
12/30/2017,Portland St. Vikings,550,Sacramento St.,102,94,79,NA,NA
1/4/2018,Portland St. Vikings,550,Eastern Wash.,207,74,73,NA,NA
1/6/2018,Portland St. Vikings,550,Idaho,295,75,60,NA,NA
1/11/2018,Portland St. Vikings,550,@ Montana St.,440,90,101,NA,NA
1/13/2018,Portland St. Vikings,550,@ Montana,441,69,60,NA,NA
1/18/2018,Portland St. Vikings,550,Idaho St.,294,53,69,NA,NA
1/20/2018,Portland St. Vikings,550,Weber St.,758,59,88,NA,NA
1/27/2018,Portland St. Vikings,550,@ Sacramento St.,102,77,64,NA,NA
2/1/2018,Portland St. Vikings,550,@ Idaho,295,81,72,NA,NA
2/3/2018,Portland St. Vikings,550,@ Eastern Wash.,207,60,61,NA,NA
2/8/2018,Portland St. Vikings,550,Montana,441,57,64,NA,NA
2/10/2018,Portland St. Vikings,550,Montana St.,440,70,53,NA,NA
2/15/2018,Portland St. Vikings,550,@ Weber St.,758,62,53,NA,NA
2/17/2018,Portland St. Vikings,550,@ Idaho St.,294,62,60,NA,NA
2/22/2018,Portland St. Vikings,550,Southern Utah,667,64,72,NA,NA
2/24/2018,Portland St. Vikings,550,Northern Ariz.,501,70,66,NA,NA
2/28/2018,Portland St. Vikings,550,@ Northern Colo.,502,68,59,NA,NA
3/2/2018,Portland St. Vikings,550,@ North Dakota,494,60,63,NA,NA
3/5/2018,Portland St. Vikings,550,"Northern Ariz. <br/>@ Reno, Nev. (Reno Events Center)",501,80,61,NA,NA
3/7/2018,Portland St. Vikings,550,"Eastern Wash. <br/>@ Reno, Nev. (Reno Events Center)",207,77,61,NA,NA
3/9/2018,Portland St. Vikings,550,"Idaho <br/>@ Reno, Nev. (Reno Events Center)",295,82,73,NA,NA
11/10/2017,Portland Pilots,551,Hawaii,277,99,102,NA,NA
11/12/2017,Portland Pilots,551,Willamette,785,76,47,NA,NA
11/14/2017,Portland Pilots,551,Utah Valley,30024,72,52,NA,NA
11/17/2017,Portland Pilots,551,@ UC Irvine,109,71,64,NA,NA
11/25/2017,Portland Pilots,551,@ Cal St. Fullerton,97,52,63,NA,NA
11/28/2017,Portland Pilots,551,Portland St.,550,61,66,NA,NA
12/3/2017,Portland Pilots,551,@ Washington,756,71,77,NA,NA
12/10/2017,Portland Pilots,551,Boise St.,66,95,59,NA,NA
12/17/2017,Portland Pilots,551,Weber St.,758,47,73,NA,NA
12/20/2017,Portland Pilots,551,Saint Francis (PA),600,70,91,NA,NA
12/28/2017,Portland Pilots,551,BYU,77,101,106,NA,NA
12/30/2017,Portland Pilots,551,@ San Francisco,629,58,72,NA,NA
1/4/2018,Portland Pilots,551,@ San Diego,627,75,84,NA,NA
1/6/2018,Portland Pilots,551,Santa Clara,631,52,59,NA,NA
1/11/2018,Portland Pilots,551,Gonzaga,260,43,50,NA,NA
1/13/2018,Portland Pilots,551,@ Pacific,534,56,70,NA,NA
1/18/2018,Portland Pilots,551,San Diego,627,55,91,NA,NA
1/20/2018,Portland Pilots,551,Loyola Marymount,370,60,75,NA,NA
1/25/2018,Portland Pilots,551,@ Gonzaga,260,60,63,NA,NA
1/27/2018,Portland Pilots,551,Saint Mary's (CA),610,36,75,NA,NA
2/1/2018,Portland Pilots,551,@ Pepperdine,541,68,65,NA,NA
2/3/2018,Portland Pilots,551,@ Loyola Marymount,370,79,83,NA,NA
2/8/2018,Portland Pilots,551,San Francisco,629,55,76,NA,NA
2/10/2018,Portland Pilots,551,Pacific,534,63,76,NA,NA
2/15/2018,Portland Pilots,551,@ Santa Clara,631,89,67,NA,NA
2/17/2018,Portland Pilots,551,@ Saint Mary's (CA),610,57,67,NA,NA
2/22/2018,Portland Pilots,551,@ BYU,77,49,77,NA,NA
2/24/2018,Portland Pilots,551,Pepperdine,541,35,73,NA,NA
3/1/2018,Portland Pilots,551,"Pacific <br/>@ Orleans Arena (Las Vegas, Nev.)",534,82,58,NA,NA
11/10/2017,Prairie View Lady Panthers,553,Texas-Tyler,30028,60,85,NA,NA
11/20/2017,Prairie View Lady Panthers,553,@ Bethune-Cookman,61,116,73,NA,NA
11/25/2017,Prairie View Lady Panthers,553,"A&M-Corpus Christi <br/>@ Edinburg, TX (UTRGV Fieldhouse)",26172,52,77,NA,NA
11/26/2017,Prairie View Lady Panthers,553,@ UTRGV,536,62,72,NA,NA
11/28/2017,Prairie View Lady Panthers,553,@ Texas A&M,697,62,78,NA,NA
12/2/2017,Prairie View Lady Panthers,553,@ Texas St.,670,70,98,NA,NA
12/8/2017,Prairie View Lady Panthers,553,@ Clemson,147,57,84,NA,NA
12/13/2017,Prairie View Lady Panthers,553,@ Texas Tech,700,58,64,NA,NA
12/18/2017,Prairie View Lady Panthers,553,@ Colorado St.,156,60,89,NA,NA
12/21/2017,Prairie View Lady Panthers,553,Rice,574,59,71,NA,NA
1/1/2018,Prairie View Lady Panthers,553,Alcorn,17,68,88,NA,NA
1/3/2018,Prairie View Lady Panthers,553,Southern U.,665,72,73,NA,NA
1/6/2018,Prairie View Lady Panthers,553,@ Texas Southern,699,69,62,NA,NA
1/13/2018,Prairie View Lady Panthers,553,@ Grambling,261,61,56,NA,NA
1/15/2018,Prairie View Lady Panthers,553,@ Jackson St.,314,79,81,NA,NA
1/20/2018,Prairie View Lady Panthers,553,Ark.-Pine Bluff,2678,61,70,NA,NA
1/22/2018,Prairie View Lady Panthers,553,Mississippi Val.,432,64,52,NA,NA
1/27/2018,Prairie View Lady Panthers,553,@ Alabama St.,7,78,73,NA,NA
1/29/2018,Prairie View Lady Panthers,553,@ Alabama A&M,6,68,70,NA,NA
2/3/2018,Prairie View Lady Panthers,553,Texas Southern,699,55,48,NA,NA
2/10/2018,Prairie View Lady Panthers,553,Grambling,261,65,48,NA,NA
2/12/2018,Prairie View Lady Panthers,553,Jackson St.,314,68,75,NA,NA
2/17/2018,Prairie View Lady Panthers,553,@ Ark.-Pine Bluff,2678,85,73,NA,NA
2/19/2018,Prairie View Lady Panthers,553,@ Mississippi Val.,432,89,72,NA,NA
2/24/2018,Prairie View Lady Panthers,553,Alabama St.,7,75,74,NA,NA
2/26/2018,Prairie View Lady Panthers,553,Alabama A&M,6,69,63,NA,NA
3/1/2018,Prairie View Lady Panthers,553,@ Alcorn,17,84,73,NA,NA
3/3/2018,Prairie View Lady Panthers,553,@ Southern U.,665,96,76,NA,NA
3/6/2018,Prairie View Lady Panthers,553,Jackson St.,314,58,96,NA,NA
3/9/2018,Prairie View Lady Panthers,553,Southern U. <br/>@ Delmar Fieldhouse,665,66,64,NA,NA
11/10/2017,Princeton Tigers,554,George Washington,249,76,84,NA,NA
11/16/2017,Princeton Tigers,554,@ Seton Hall,635,72,52,NA,NA
11/19/2017,Princeton Tigers,554,Georgia Tech,255,85,83,NA,NA
11/25/2017,Princeton Tigers,554,@ Davidson,173,56,67,NA,NA
11/29/2017,Princeton Tigers,554,Villanova,739,63,57,NA,NA
12/2/2017,Princeton Tigers,554,Delaware,180,59,62,NA,NA
12/6/2017,Princeton Tigers,554,@ Lafayette,342,78,60,NA,NA
12/9/2017,Princeton Tigers,554,@ Quinnipiac,562,53,45,NA,NA
12/13/2017,Princeton Tigers,554,@ Rutgers,587,60,46,NA,NA
12/17/2017,Princeton Tigers,554,@ Wagner,748,50,70,NA,NA
12/20/2017,Princeton Tigers,554,"Saint Joseph's <br/>@ Gainesville, FL (Exactech Arena)",606,58,37,NA,NA
12/21/2017,Princeton Tigers,554,"Chattanooga <br/>@ Gainesville, FL (Exactech Arena)",693,63,54,NA,NA
12/30/2017,Princeton Tigers,554,UMBC,391,59,49,NA,NA
1/6/2018,Princeton Tigers,554,@ Penn,540,77,40,NA,NA
1/12/2018,Princeton Tigers,554,Columbia,158,70,55,NA,NA
1/13/2018,Princeton Tigers,554,Cornell,167,69,47,NA,NA
2/2/2018,Princeton Tigers,554,@ Yale,813,75,54,NA,NA
2/3/2018,Princeton Tigers,554,@ Brown,80,59,73,NA,NA
